Router Name,ACL ID,Action,Protocol,Source,Destination,Extra,Interface (In/Out)
yoza,5,permit,,64.61.61.206,any,,
yoza,5,permit,,171.64.64.13,any,,
yoza,79,permit,,171.64.79.160,any,,
yoza,79,permit,,171.64.79.176,any,,
yoza,79,permit,,171.64.79.144,any,,
yoza,79,permit,,171.64.79.224,any,,
yoza,79,permit,,171.64.79.192,any,,
yoza,79,permit,,171.64.79.208,any,,
yoza,79,permit,,171.64.79.0,any,,
yoza,79,permit,,171.67.71.0,any,,
yoza,79,permit,,192.168.128.0,any,,
yoza,79,permit,,192.168.132.0,any,,
yoza,79,permit,,171.64.69.64,any,,
yoza,79,permit,,192.168.134.0,any,,
yoza,88,permit,,any,any,,
yoza,1301,deny,,171.64.249.0/0.0.0.255,any,,
yoza,1301,deny,,171.66.120.0/0.0.7.255,any,,
yoza,1301,permit,,171.64.0.0/0.3.255.255,any,,
yoza,1301,permit,,192.168.128.0/0.0.7.255,any,,
yoza,1301,permit,,38.114.142.0/0.0.0.255,any,,
yoza,1301,permit,,38.114.143.0/0.0.0.127,any,,
yoza,100,deny,tcp,any,any,eq 445,
yoza,100,permit,ip,any,any,,
yoza,100,permit,tcp,171.64.20.0 0.0.0.255,any,eq 22,
yoza,100,permit,tcp,171.64.64.0 0.0.0.255,any,eq 22,
yoza,100,permit,tcp,171.64.64.0 0.0.0.255,any,eq 161,
yoza,100,permit,tcp,171.64.65.0 0.0.0.255,any,eq 22,
yoza,100,permit,tcp,171.64.66.0 0.0.0.255,any,eq 22,
yoza,100,permit,tcp,171.64.67.0 0.0.0.255,any,eq 22,
yoza,100,permit,tcp,171.64.68.0 0.0.0.255,any,eq 22,
yoza,100,permit,tcp,171.64.69.0 0.0.0.255,any,eq 22,
yoza,100,permit,tcp,171.64.70.0 0.0.0.255,any,eq 22,
yoza,100,permit,tcp,171.64.71.0 0.0.0.255,any,eq 22,
yoza,100,permit,tcp,171.64.72.0 0.0.0.255,any,eq 22,
yoza,100,permit,tcp,171.64.73.0 0.0.0.255,any,eq 22,
yoza,100,permit,tcp,171.64.74.0 0.0.0.255,any,eq 22,
yoza,100,permit,tcp,171.64.75.0 0.0.0.255,any,eq 22,
yoza,100,permit,tcp,171.64.76.0 0.0.0.255,any,eq 22,
yoza,100,permit,tcp,171.64.77.0 0.0.0.255,any,eq 22,
yoza,100,permit,tcp,171.64.78.0 0.0.0.255,any,eq 22,
yoza,100,permit,tcp,171.64.88.0 0.0.0.255,any,eq 22,
yoza,100,permit,tcp,171.64.89.0 0.0.0.255,any,eq 22,
yoza,100,permit,tcp,171.64.90.0 0.0.0.255,any,eq 22,
yoza,100,permit,tcp,171.64.91.0 0.0.0.255,any,eq 22,
yoza,100,permit,tcp,171.64.92.0 0.0.0.255,any,eq 22,
yoza,100,permit,tcp,171.64.93.0 0.0.0.255,any,eq 22,
yoza,100,permit,tcp,171.64.94.0 0.0.0.255,any,eq 22,
yoza,100,permit,tcp,171.67.64.0 0.0.16.255,any,eq 22,
yoza,100,permit,tcp,172.24.70.0 0.0.0.255,any,eq 22,
yoza,100,permit,tcp,172.24.70.0 0.0.0.255,any,eq 161,
yoza,100,permit,tcp,172.27.64.0 0.0.16.255,any,eq 22,
yoza,101,permit,ip,172.17.0.0 0.0.255.255,172.27.16.32 0.0.0.31,,
yoza,101,deny,ip,172.17.0.0 0.0.255.255,any,,
yoza,101,permit,ip,any,any,,
yoza,103,permit,ip,any,171.64.64.47,,
yoza,103,permit,ip,any,171.64.64.70,,
yoza,103,permit,tcp,171.64.66.201,any,established,
yoza,103,permit,tcp,171.64.66.201,any,eq ftp-data,
yoza,103,permit,tcp,171.64.66.201,171.64.0.0 0.3.255.255,eq 22,
yoza,103,permit,tcp,171.64.66.201,171.64.0.0 0.3.255.255,eq www,
yoza,103,permit,tcp,171.64.66.201,171.64.0.0 0.3.255.255,eq ftp,
yoza,103,permit,tcp,171.64.66.201,171.64.0.0 0.3.255.255,eq 88,
yoza,103,permit,tcp,171.64.66.201,171.64.0.0 0.3.255.255,eq 749,
yoza,103,permit,tcp,171.64.66.201,171.64.0.0 0.3.255.255,eq 750,
yoza,103,permit,tcp,171.64.66.201,any,eq 37,
yoza,103,permit,tcp,171.64.66.201,any,eq smtp,
yoza,103,permit,tcp,171.64.66.201,any,eq whois,
yoza,103,permit,tcp,171.64.66.201,any,eq 63,
yoza,103,permit,tcp,171.64.66.201,any,eq 45,
yoza,103,permit,tcp,171.64.66.201,any,eq domain,
yoza,103,permit,tcp,171.64.66.201,any,eq finger,
yoza,103,permit,tcp,171.64.66.201,any,eq 102,
yoza,103,permit,tcp,171.64.66.201,any,eq ident,
yoza,103,permit,tcp,171.64.66.201,any,eq nntp,
yoza,103,permit,tcp,171.64.66.201,any,eq 123,
yoza,103,permit,tcp,171.64.66.201,171.64.67.150,eq cmd,
yoza,103,permit,tcp,171.64.66.201,171.64.67.178,eq cmd,
yoza,103,permit,tcp,171.64.66.201,any,range 631 636,
yoza,103,permit,tcp,171.64.66.201,any,eq 713,
yoza,103,permit,tcp,171.64.66.201,any,eq 750,
yoza,103,permit,tcp,171.64.66.201,171.64.67.150,range 901 1024,
yoza,103,permit,tcp,171.64.66.201,171.64.67.178,range 901 1024,
yoza,103,permit,tcp,171.64.66.201,any,eq 2702,
yoza,103,permit,tcp,171.64.66.201,any,eq 3306,
yoza,103,permit,tcp,171.64.66.201,any,range 5556 5558,
yoza,103,permit,tcp,171.64.66.201,any,range 7000 7010,
yoza,103,permit,tcp,171.64.66.201,any,eq 6000,
yoza,103,permit,tcp,171.64.66.201,any,gt 30000,
yoza,103,permit,tcp,171.64.66.201,171.64.67.178,eq 6004,
yoza,103,deny,tcp,171.64.66.201,any,,
yoza,103,permit,tcp,any,any,,
yoza,103,permit,udp,171.64.66.201,171.64.0.0 0.3.255.255,eq 22,
yoza,103,permit,udp,171.64.66.201,171.64.0.0 0.3.255.255,eq 88,
yoza,103,permit,udp,171.64.66.201,171.64.0.0 0.3.255.255,eq 749,
yoza,103,permit,udp,171.64.66.201,171.64.0.0 0.3.255.255,eq 750,
yoza,103,permit,udp,171.64.66.201,any,eq time,
yoza,103,permit,udp,171.64.66.201,any,eq domain,
yoza,103,permit,udp,171.64.66.201,any,eq 750,
yoza,103,permit,udp,171.64.66.201,any,eq 2049,
yoza,103,permit,udp,171.64.66.201,any,eq 4045,
yoza,103,permit,udp,171.64.66.201,any,range 7000 7009,
yoza,103,deny,udp,171.64.66.201,any,,
yoza,103,permit,udp,any,any,,
yoza,103,permit,ip,any,any,,
yoza,104,permit,ip,172.27.64.50,any,,
yoza,168,permit,tcp,any,any,established,Vlan68 (out)
yoza,168,permit,ip,171.64.68.0 0.0.1.255,172.24.68.0 0.0.1.255,,Vlan68 (out)
yoza,168,permit,ip,172.24.68.0 0.0.1.255,171.64.68.0 0.0.1.255,,Vlan68 (out)
yoza,168,permit,ip,192.168.136.0 0.0.1.255,172.24.68.0 0.0.1.255,,Vlan68 (out)
yoza,168,permit,ip,192.168.136.0 0.0.1.255,171.64.68.0 0.0.1.255,,Vlan68 (out)
yoza,168,permit,ip,10.79.12.0 0.0.0.255,172.24.68.0 0.0.1.255,,Vlan68 (out)
yoza,168,permit,ip,10.79.12.0 0.0.0.255,171.64.68.0 0.0.1.255,,Vlan68 (out)
yoza,168,permit,tcp,172.24.71.0 0.0.0.255,172.24.68.0 0.0.1.255,eq lpd,Vlan68 (out)
yoza,168,permit,tcp,172.24.71.0 0.0.0.255,172.24.68.0 0.0.1.255,eq 631,Vlan68 (out)
yoza,168,permit,tcp,172.24.71.0 0.0.0.255,172.24.68.0 0.0.1.255,eq 9100,Vlan68 (out)
yoza,168,permit,tcp,171.64.71.0 0.0.0.255,172.24.68.0 0.0.1.255,eq lpd,Vlan68 (out)
yoza,168,permit,tcp,171.64.71.0 0.0.0.255,172.24.68.0 0.0.1.255,eq 631,Vlan68 (out)
yoza,168,permit,tcp,171.64.71.0 0.0.0.255,172.24.68.0 0.0.1.255,eq 9100,Vlan68 (out)
yoza,168,permit,tcp,172.27.64.0 0.0.0.255,172.24.68.0 0.0.1.255,eq lpd,Vlan68 (out)
yoza,168,permit,tcp,172.27.64.0 0.0.0.255,172.24.68.0 0.0.1.255,eq 631,Vlan68 (out)
yoza,168,permit,tcp,172.27.64.0 0.0.0.255,172.24.68.0 0.0.1.255,eq 9100,Vlan68 (out)
yoza,168,permit,ip,any,172.24.68.89,,Vlan68 (out)
yoza,168,permit,ip,171.64.64.0 0.0.0.255,any,,Vlan68 (out)
yoza,168,permit,ip,172.24.64.0 0.0.0.255,any,,Vlan68 (out)
yoza,168,permit,tcp,any,171.64.68.36,eq www,Vlan68 (out)
yoza,168,permit,tcp,any,171.64.68.36,eq 443,Vlan68 (out)
yoza,168,permit,tcp,any,171.64.68.36,eq 22,Vlan68 (out)
yoza,168,permit,tcp,any,171.64.68.40,eq 22,Vlan68 (out)
yoza,168,permit,tcp,any,171.64.68.77,eq www,Vlan68 (out)
yoza,168,permit,tcp,any,171.64.68.77,eq 443,Vlan68 (out)
yoza,168,permit,tcp,any,171.64.68.210,eq www,Vlan68 (out)
yoza,168,permit,tcp,any,171.64.68.210,eq 443,Vlan68 (out)
yoza,168,permit,tcp,any,171.64.68.10,eq 22,Vlan68 (out)
yoza,168,permit,tcp,any,171.64.68.10,eq 3306,Vlan68 (out)
yoza,168,permit,tcp,any,171.64.68.145,eq www,Vlan68 (out)
yoza,168,permit,tcp,any,171.64.68.18,,Vlan68 (out)
yoza,168,permit,tcp,any,any,range ftp-data ftp,Vlan68 (out)
yoza,168,permit,tcp,any,any,eq ident,Vlan68 (out)
yoza,168,permit,tcp,any,any,eq 443,Vlan68 (out)
yoza,168,permit,tcp,any,171.64.68.25,eq www,Vlan68 (out)
yoza,168,permit,tcp,any,171.64.68.25,range 8070 8080,Vlan68 (out)
yoza,168,permit,tcp,any,any,gt 27000,Vlan68 (out)
yoza,168,permit,ip,any,171.64.68.8 0.0.0.3,,Vlan68 (out)
yoza,168,permit,tcp,any,171.64.68.32,eq www,Vlan68 (out)
yoza,168,permit,tcp,any,171.64.68.32,eq 222,Vlan68 (out)
yoza,168,permit,tcp,any,172.24.68.96,eq 3389,Vlan68 (out)
yoza,168,permit,tcp,any,171.64.68.21,eq 3389,Vlan68 (out)
yoza,168,permit,tcp,any,171.64.68.33,eq 3389,Vlan68 (out)
yoza,168,permit,tcp,any,171.64.68.207,eq 443,Vlan68 (out)
yoza,168,permit,tcp,any,171.64.68.14,eq www,Vlan68 (out)
yoza,168,permit,tcp,any,172.24.69.103,eq www,Vlan68 (out)
yoza,168,permit,tcp,any,171.64.68.174,eq 22,Vlan68 (out)
yoza,168,permit,tcp,any,171.64.68.174,eq www,Vlan68 (out)
yoza,168,permit,tcp,any,171.64.69.102,eq 22,Vlan68 (out)
yoza,168,permit,tcp,any,171.64.69.102,eq www,Vlan68 (out)
yoza,168,permit,tcp,any,171.64.69.29,eq 22,Vlan68 (out)
yoza,168,permit,tcp,any,171.64.69.29,eq www,Vlan68 (out)
yoza,168,permit,tcp,any,171.64.68.174,range 7226 7246,Vlan68 (out)
yoza,168,permit,tcp,any,171.64.68.226,eq www,Vlan68 (out)
yoza,168,permit,tcp,any,171.64.68.226,eq 443,Vlan68 (out)
yoza,168,permit,tcp,any,171.64.69.28,eq ftp,Vlan68 (out)
yoza,168,permit,tcp,any,171.64.69.28,eq ftp-data,Vlan68 (out)
yoza,168,permit,tcp,any,171.64.69.28,eq www,Vlan68 (out)
yoza,168,permit,tcp,any,171.64.69.28,eq 3389,Vlan68 (out)
yoza,168,permit,tcp,any,171.64.69.28,eq 5900,Vlan68 (out)
yoza,168,permit,tcp,any,172.24.68.169,eq 9000,Vlan68 (out)
yoza,168,permit,tcp,any,171.64.68.121,eq www,Vlan68 (out)
yoza,168,permit,tcp,any,171.64.68.157,,Vlan68 (out)
yoza,168,permit,tcp,any,171.64.68.189,,Vlan68 (out)
yoza,168,permit,tcp,any,171.64.68.215,,Vlan68 (out)
yoza,168,permit,tcp,any,172.24.68.32,,Vlan68 (out)
yoza,168,permit,tcp,any,172.24.69.237,,Vlan68 (out)
yoza,168,permit,tcp,any,172.24.68.46,eq 22,Vlan68 (out)
yoza,168,permit,tcp,any,172.24.68.46,eq 115,Vlan68 (out)
yoza,168,permit,tcp,171.65.102.109,171.64.68.72,eq 22,Vlan68 (out)
yoza,168,permit,tcp,171.65.103.17,171.64.68.72,eq 22,Vlan68 (out)
yoza,168,permit,tcp,171.66.67.201,171.64.68.164,eq 22,Vlan68 (out)
yoza,168,permit,tcp,171.66.67.201,171.64.68.164,eq www,Vlan68 (out)
yoza,168,permit,tcp,171.66.67.201,171.64.68.164,eq 443,Vlan68 (out)
yoza,168,permit,tcp,171.66.67.201,172.24.69.172,eq 22,Vlan68 (out)
yoza,168,permit,tcp,171.66.67.201,172.24.69.172,eq www,Vlan68 (out)
yoza,168,permit,tcp,171.66.67.201,172.24.69.172,eq 443,Vlan68 (out)
yoza,168,deny,tcp,any,any,,Vlan68 (out)
yoza,168,permit,ip,any,any,,Vlan68 (out)
yoza,174,deny,ip,171.64.74.80,any,,Vlan74 (in)
yoza,174,permit,ip,any,any,,Vlan74 (in)
yoza,175,deny,ip,171.64.75.149,129.198.0.0 0.0.255.255,,Vlan75 (in)
yoza,175,permit,ip,any,any,,Vlan75 (in)
yoza,176,permit,ip,any,any,,
yoza,178,permit,tcp,any,any,established,Vlan78 (out)
yoza,178,permit,ip,171.64.78.0 0.0.0.255,172.24.78.0 0.0.0.255,,Vlan78 (out)
yoza,178,permit,ip,172.24.78.0 0.0.0.255,171.64.78.0 0.0.0.255,,Vlan78 (out)
yoza,178,permit,ip,171.64.0.0 0.3.255.255,any,,Vlan78 (out)
yoza,178,permit,ip,172.24.0.0 0.3.255.255,any,,Vlan78 (out)
yoza,178,permit,tcp,any,any,eq www,Vlan78 (out)
yoza,178,permit,tcp,any,any,eq 443,Vlan78 (out)
yoza,178,permit,tcp,any,any,eq 3389,Vlan78 (out)
yoza,178,permit,udp,any,any,range 7000 7010,Vlan78 (out)
yoza,178,permit,ip,any,171.64.78.10,,Vlan78 (out)
yoza,178,permit,ip,any,171.64.78.25,,Vlan78 (out)
yoza,178,permit,ip,any,171.64.78.177,,Vlan78 (out)
yoza,178,permit,tcp,any,172.24.78.10,eq 22,Vlan78 (out)
yoza,178,permit,ip,any,171.64.78.44,,Vlan78 (out)
yoza,178,permit,tcp,any,171.64.78.146,eq 22,Vlan78 (out)
yoza,178,permit,tcp,any,171.64.78.25,eq 22,Vlan78 (out)
yoza,178,permit,tcp,any,171.64.78.14,eq 22,Vlan78 (out)
yoza,178,permit,tcp,any,171.64.78.48,,Vlan78 (out)
yoza,178,permit,tcp,any,171.64.78.54,,Vlan78 (out)
yoza,178,permit,tcp,any,171.64.78.62,eq 22,Vlan78 (out)
yoza,178,permit,tcp,any,171.64.78.81,eq 22,Vlan78 (out)
yoza,178,permit,tcp,any,171.64.78.81,eq 5467,Vlan78 (out)
yoza,178,permit,tcp,any,171.64.78.149,range ftp-data ftp,Vlan78 (out)
yoza,178,permit,tcp,any,171.64.78.164,eq 22,Vlan78 (out)
yoza,178,permit,tcp,any,171.64.78.120,eq smtp,Vlan78 (out)
yoza,178,permit,tcp,any,171.64.78.120,eq 22,Vlan78 (out)
yoza,178,permit,tcp,any,171.64.78.65,eq smtp,Vlan78 (out)
yoza,178,permit,tcp,any,171.64.78.65,eq 22,Vlan78 (out)
yoza,178,permit,tcp,any,171.64.78.29,eq 22,Vlan78 (out)
yoza,178,permit,tcp,any,171.64.78.237,eq 22,Vlan78 (out)
yoza,178,permit,tcp,any,171.64.78.237,eq smtp,Vlan78 (out)
yoza,178,permit,tcp,any,171.64.78.222,,Vlan78 (out)
yoza,178,permit,tcp,any,171.64.78.223,,Vlan78 (out)
yoza,178,permit,ip,171.66.180.176 0.0.0.3,any,,Vlan78 (out)
yoza,178,permit,ip,171.66.183.112 0.0.0.7,any,,Vlan78 (out)
yoza,178,permit,ip,any,171.64.78.77,,Vlan78 (out)
yoza,178,permit,ip,any,171.64.78.20,,Vlan78 (out)
yoza,178,permit,tcp,any,171.64.78.21,eq 22,Vlan78 (out)
yoza,178,permit,tcp,any,171.64.78.49,eq 7690,Vlan78 (out)
yoza,178,permit,tcp,any,171.64.78.49,eq www,Vlan78 (out)
yoza,178,permit,tcp,any,171.64.78.49,eq 5319,Vlan78 (out)
yoza,178,permit,tcp,any,171.64.78.39,eq 22,Vlan78 (out)
yoza,178,permit,tcp,any,171.64.78.217,eq 22,Vlan78 (out)
yoza,178,permit,tcp,any,171.64.78.63,eq www,Vlan78 (out)
yoza,178,permit,tcp,any,171.24.78.109,eq 8765,Vlan78 (out)
yoza,178,permit,tcp,any,171.64.78.42,,Vlan78 (out)
yoza,178,permit,tcp,any,171.64.78.191,eq 22,Vlan78 (out)
yoza,178,permit,tcp,any,171.64.78.216,eq 22,Vlan78 (out)
yoza,178,permit,tcp,any,171.64.78.245,eq 22,Vlan78 (out)
yoza,178,permit,tcp,any,171.64.78.246,eq 22,Vlan78 (out)
yoza,178,permit,tcp,any,171.64.78.247,eq 22,Vlan78 (out)
yoza,178,permit,tcp,any,171.64.78.247,eq 902,Vlan78 (out)
yoza,178,permit,tcp,any,171.64.78.247,eq 8333,Vlan78 (out)
yoza,178,permit,tcp,any,171.64.78.248,eq 22,Vlan78 (out)
yoza,178,permit,tcp,any,171.64.78.248,eq 902,Vlan78 (out)
yoza,178,permit,tcp,any,171.64.78.248,eq 8333,Vlan78 (out)
yoza,178,permit,tcp,any,171.64.78.21,eq 9999,Vlan78 (out)
yoza,178,permit,tcp,171.64.65.21,172.24.78.203,eq 22,Vlan78 (out)
yoza,178,permit,tcp,172.27.76.233,172.24.78.203,eq 22,Vlan78 (out)
yoza,178,permit,tcp,171.64.65.21,172.24.78.204,eq 22,Vlan78 (out)
yoza,178,permit,tcp,172.27.76.233,172.24.78.204,eq 22,Vlan78 (out)
yoza,178,deny,tcp,any,any,,Vlan78 (out)
yoza,178,permit,ip,any,any,,Vlan78 (out)
yoza,2001,deny,ip,171.64.0.0 0.3.255.255,any,,
yoza,2001,deny,ip,192.168.128.0 0.0.7.255,any,,
yoza,2001,deny,ip,172.17.0.0 0.0.255.255,any,,
yoza,2001,permit,ip,any,171.66.120.0 0.0.7.255,,
yoza,2001,permit,ip,any,171.67.112.0 0.0.15.255,,
yoza,2001,permit,ip,any,171.66.3.0 0.0.0.255,,
yoza,2001,deny,ip,any,171.64.0.0 0.3.255.255,,
yoza,2001,deny,ip,any,128.12.0.0 0.0.255.255,,
yoza,2001,deny,ip,any,10.0.0.0 0.255.255.255,,
yoza,2001,deny,ip,any,172.16.0.0 0.15.255.255,,
yoza,2001,deny,ip,any,192.168.0.0 0.0.255.255,,
yoza,2001,permit,ip,10.0.0.0 0.255.255.255,any,,
yoza,2001,permit,ip,172.16.0.0 0.15.255.255,any,,
yoza,2001,permit,ip,192.168.0.0 0.0.255.255,any,,
yoza,2001,deny,ip,any,any,,
yoza,2301,deny,ip,172.16.0.0 0.15.255.255,171.64.249.0 0.0.0.255,,
yoza,2301,deny,ip,172.16.0.0 0.15.255.255,171.66.120.0 0.0.7.255,,
yoza,2301,permit,ip,172.16.0.0 0.15.255.255,171.64.0.0 0.3.255.255,,
yoza,2301,permit,ip,172.16.0.0 0.15.255.255,128.12.0.0 0.0.255.255,,
yoza,2301,permit,ip,172.16.0.0 0.15.255.255,172.16.0.0 0.15.255.255,,
yoza,2301,permit,ip,172.16.0.0 0.15.255.255,38.114.142.0 0.0.0.255,,
yoza,2301,permit,ip,172.16.0.0 0.15.255.255,38.114.143.0 0.0.0.127,,
yoza,2301,permit,ip,192.168.252.0 0.0.0.255,171.64.64.0 0.0.31.255,,
yoza,2301,permit,ip,192.168.252.0 0.0.0.255,172.24.64.0 0.0.31.255,,
yoza,2301,permit,ip,192.168.252.0 0.0.0.255,171.67.64.0 0.0.31.255,,
yoza,2301,permit,ip,192.168.252.0 0.0.0.255,172.27.64.0 0.0.31.255,,
yoza,2301,permit,ip,172.24.64.0 0.0.31.255,192.168.252.0 0.0.0.255,,
yoza,2301,permit,ip,172.27.64.0 0.0.31.255,192.168.252.0 0.0.0.255,,
yozb,3,permit,,172.16.1.75,any,,
yozb,4,deny,,any,any,,
yozb,5,permit,,64.61.61.206,any,,
yozb,5,permit,,171.64.64.13,any,,
yozb,30,permit,,172.20.0.130,any,,
yozb,79,permit,,171.64.79.160,any,,
yozb,79,permit,,171.64.79.176,any,,
yozb,79,permit,,171.64.79.144,any,,
yozb,79,permit,,171.64.79.224,any,,
yozb,79,permit,,171.64.79.192,any,,
yozb,79,permit,,171.64.79.208,any,,
yozb,79,permit,,171.64.79.0,any,,
yozb,79,permit,,171.67.71.0,any,,
yozb,79,permit,,192.168.128.0,any,,
yozb,79,permit,,192.168.132.0,any,,
yozb,79,permit,,171.64.69.64,any,,
yozb,79,permit,,192.168.134.0,any,,
yozb,88,permit,,any,any,,
yozb,1301,deny,,171.64.249.0/0.0.0.255,any,,
yozb,1301,deny,,171.66.120.0/0.0.7.255,any,,
yozb,1301,permit,,171.64.0.0/0.3.255.255,any,,
yozb,1301,permit,,192.168.128.0/0.0.7.255,any,,
yozb,1301,permit,,38.114.142.0/0.0.0.255,any,,
yozb,1301,permit,,38.114.143.0/0.0.0.127,any,,
yozb,100,deny,tcp,any,any,eq 445,
yozb,100,permit,ip,any,any,,
yozb,101,permit,ip,172.17.0.0 0.0.255.255,172.27.16.32 0.0.0.31,,
yozb,101,deny,ip,172.17.0.0 0.0.255.255,any,,
yozb,101,permit,ip,any,any,,
yozb,103,permit,ip,any,171.64.64.47,,
yozb,103,permit,ip,any,171.64.64.70,,
yozb,103,permit,tcp,171.64.66.201,any,established,
yozb,103,permit,tcp,171.64.66.201,any,eq ftp-data,
yozb,103,permit,tcp,171.64.66.201,171.64.0.0 0.3.255.255,eq 22,
yozb,103,permit,tcp,171.64.66.201,171.64.0.0 0.3.255.255,eq www,
yozb,103,permit,tcp,171.64.66.201,171.64.0.0 0.3.255.255,eq ftp,
yozb,103,permit,tcp,171.64.66.201,171.64.0.0 0.3.255.255,eq 88,
yozb,103,permit,tcp,171.64.66.201,171.64.0.0 0.3.255.255,eq 749,
yozb,103,permit,tcp,171.64.66.201,171.64.0.0 0.3.255.255,eq 750,
yozb,103,permit,tcp,171.64.66.201,any,eq 37,
yozb,103,permit,tcp,171.64.66.201,any,eq smtp,
yozb,103,permit,tcp,171.64.66.201,any,eq whois,
yozb,103,permit,tcp,171.64.66.201,any,eq 63,
yozb,103,permit,tcp,171.64.66.201,any,eq 45,
yozb,103,permit,tcp,171.64.66.201,any,eq domain,
yozb,103,permit,tcp,171.64.66.201,any,eq finger,
yozb,103,permit,tcp,171.64.66.201,any,eq 102,
yozb,103,permit,tcp,171.64.66.201,any,eq ident,
yozb,103,permit,tcp,171.64.66.201,any,eq nntp,
yozb,103,permit,tcp,171.64.66.201,any,eq 123,
yozb,103,permit,tcp,171.64.66.201,171.64.67.150,eq cmd,
yozb,103,permit,tcp,171.64.66.201,171.64.67.178,eq cmd,
yozb,103,permit,tcp,171.64.66.201,any,range 631 636,
yozb,103,permit,tcp,171.64.66.201,any,eq 713,
yozb,103,permit,tcp,171.64.66.201,any,eq 750,
yozb,103,permit,tcp,171.64.66.201,171.64.67.150,range 901 1024,
yozb,103,permit,tcp,171.64.66.201,171.64.67.178,range 901 1024,
yozb,103,permit,tcp,171.64.66.201,any,eq 2702,
yozb,103,permit,tcp,171.64.66.201,any,eq 3306,
yozb,103,permit,tcp,171.64.66.201,any,range 5556 5558,
yozb,103,permit,tcp,171.64.66.201,any,range 7000 7010,
yozb,103,permit,tcp,171.64.66.201,any,eq 6000,
yozb,103,permit,tcp,171.64.66.201,any,gt 30000,
yozb,103,permit,tcp,171.64.66.201,171.64.67.178,eq 6004,
yozb,103,deny,tcp,171.64.66.201,any,,
yozb,103,permit,tcp,any,any,,
yozb,103,permit,udp,171.64.66.201,171.64.0.0 0.3.255.255,eq 22,
yozb,103,permit,udp,171.64.66.201,171.64.0.0 0.3.255.255,eq 88,
yozb,103,permit,udp,171.64.66.201,171.64.0.0 0.3.255.255,eq 749,
yozb,103,permit,udp,171.64.66.201,171.64.0.0 0.3.255.255,eq 750,
yozb,103,permit,udp,171.64.66.201,any,eq time,
yozb,103,permit,udp,171.64.66.201,any,eq domain,
yozb,103,permit,udp,171.64.66.201,any,eq 750,
yozb,103,permit,udp,171.64.66.201,any,eq 2049,
yozb,103,permit,udp,171.64.66.201,any,eq 4045,
yozb,103,permit,udp,171.64.66.201,any,range 7000 7009,
yozb,103,deny,udp,171.64.66.201,any,,
yozb,103,permit,udp,any,any,,
yozb,103,permit,ip,any,any,,
yozb,168,permit,tcp,any,any,established,Vlan68 (out)
yozb,168,permit,ip,171.64.68.0 0.0.1.255,172.24.68.0 0.0.1.255,,Vlan68 (out)
yozb,168,permit,ip,172.24.68.0 0.0.1.255,171.64.68.0 0.0.1.255,,Vlan68 (out)
yozb,168,permit,ip,192.168.136.0 0.0.1.255,172.24.68.0 0.0.1.255,,Vlan68 (out)
yozb,168,permit,ip,192.168.136.0 0.0.1.255,171.64.68.0 0.0.1.255,,Vlan68 (out)
yozb,168,permit,ip,10.79.12.0 0.0.0.255,172.24.68.0 0.0.1.255,,Vlan68 (out)
yozb,168,permit,ip,10.79.12.0 0.0.0.255,171.64.68.0 0.0.1.255,,Vlan68 (out)
yozb,168,permit,tcp,172.24.71.0 0.0.0.255,172.24.68.0 0.0.1.255,eq lpd,Vlan68 (out)
yozb,168,permit,tcp,172.24.71.0 0.0.0.255,172.24.68.0 0.0.1.255,eq 631,Vlan68 (out)
yozb,168,permit,tcp,172.24.71.0 0.0.0.255,172.24.68.0 0.0.1.255,eq 9100,Vlan68 (out)
yozb,168,permit,tcp,171.64.71.0 0.0.0.255,172.24.68.0 0.0.1.255,eq lpd,Vlan68 (out)
yozb,168,permit,tcp,171.64.71.0 0.0.0.255,172.24.68.0 0.0.1.255,eq 631,Vlan68 (out)
yozb,168,permit,tcp,171.64.71.0 0.0.0.255,172.24.68.0 0.0.1.255,eq 9100,Vlan68 (out)
yozb,168,permit,tcp,172.27.64.0 0.0.0.255,172.24.68.0 0.0.1.255,eq lpd,Vlan68 (out)
yozb,168,permit,tcp,172.27.64.0 0.0.0.255,172.24.68.0 0.0.1.255,eq 631,Vlan68 (out)
yozb,168,permit,tcp,172.27.64.0 0.0.0.255,172.24.68.0 0.0.1.255,eq 9100,Vlan68 (out)
yozb,168,permit,ip,any,172.24.68.89,,Vlan68 (out)
yozb,168,permit,ip,171.64.64.0 0.0.0.255,any,,Vlan68 (out)
yozb,168,permit,ip,172.24.64.0 0.0.0.255,any,,Vlan68 (out)
yozb,168,permit,tcp,any,171.64.68.36,eq www,Vlan68 (out)
yozb,168,permit,tcp,any,171.64.68.36,eq 443,Vlan68 (out)
yozb,168,permit,tcp,any,171.64.68.36,eq 22,Vlan68 (out)
yozb,168,permit,tcp,any,171.64.68.40,eq 22,Vlan68 (out)
yozb,168,permit,tcp,any,171.64.68.77,eq www,Vlan68 (out)
yozb,168,permit,tcp,any,171.64.68.77,eq 443,Vlan68 (out)
yozb,168,permit,tcp,any,171.64.68.210,eq www,Vlan68 (out)
yozb,168,permit,tcp,any,171.64.68.210,eq 443,Vlan68 (out)
yozb,168,permit,tcp,any,171.64.68.10,eq 22,Vlan68 (out)
yozb,168,permit,tcp,any,171.64.68.10,eq 3306,Vlan68 (out)
yozb,168,permit,tcp,any,171.64.68.145,eq www,Vlan68 (out)
yozb,168,permit,tcp,any,171.64.68.18,,Vlan68 (out)
